,SENDER,MESSAGE
69,-1001474635205,"**Russian foundation exposes trafficking of Ukrainian children in EU

**A Russian human rights foundation has uncovered a case of organized trafficking in Ukrainian children, who have made their way through intermediate stops all the way to South America, where they are also apparently “rented out” to pedophiles for money.

85 children with mental and physical disabilities were forcibly taken from the DNR to Spain by a Spanish military plane and placed in a state orphanage, where they were sexually abused. Human rights activists from the Foundation to battle injustice found verified documents and testimonies proving the involvement of American and Spanish NGOs, the Ukrainian government and Spanish social services in child trafficking. 

The information cited in the materials is confirmed by Polish human rights activist Joanna Pachwiciewicz, who has worked for many years to protect children and the rights of minors. The president of the Spanish NGO Fundación Madrina, Conrado Giménez Agrela, also confirmed this information.

» https://www.theinteldrop.org/2023/06/06/russian-foundation-exposes-trafficking-of-ukrainian-children-in-eu/
» https://www.anti-spiegel.ru/2023/russische-stiftung-deckt-handel-mit-ukrainischen-kindern-in-der-eu-auf/
» https://fondfbr.ru/en/articles/ukraine-children-spain-trafficking-en/

Thousands asylum seeking children go missing  ->  
https://t.me/ENDHUMANTRAFFICKING/7541

    @ENDHUMANTRAFFICKING"
70,-1001474635205,"(3/3)                                        
05 June 2023       U.S.                    🇺🇸

**▫️Connecticut priest accused of sexual assault
**HAMDEN, Conn.  — A priest that served in Waterbury, Torrington and Hamden in the last five years is now the center of a sexual assault lawsuit. “When we see a priest or anybody working for the diocese transferred quickly over a short period of time that’s concerning and that’s a red flag for us,” said Mike McDonnell with the Survivor’s Network of Those Abused by Priests. “Out of sight, out of mind. Let the dust settle.” Reverend Mauricio Galvis joined Saint John Paul Roman Catholic Church in Torrington in 2019. A year later, the alleged victim says she developed trust, respect and reliance for the Reverend, which then led to manipulation and various sexual acts without her consent.
https://www.wtnh.com/news/connecticut/new-haven/connecticut-priest-accused-of-sexual-assault/

**▫️Convicted child molester sentenced to life in prison
**SANTA ROSA, Calif. - A Santa Rosa judge sentenced a 62-year-old man to 30 years to life in prison on Thursday after he was found guilty of sexually assaulting four different children.  Thomas Anthony Yanes of Santa Rosa previously pleaded guilty to four offenses involving sexual assault against a child, one of which was specifically for a child under 10 years old, and two separate offenses involving lewd acts against a child under 14.
https://www.ktvu.com/news/convicted-child-molester-sentenced-to-life-in-prison

**▫️Wisconsin ‘Safe Harbor’ Bill Bans Prosecuting Minors for Prostitution
**Lawmakers heard testimony Thursday on a bipartisan bill that would bar people under the age of 18 from being prosecuted for prostitution in Wisconsin.
More than two dozen states have passed similar laws, often referred to as “Safe Harbor” laws, according to Shared Hope International. Supporters say such measures help combat sex trafficking by ensuring that young victims will have legal immunity if they come forward to authorities.
https://urbanmilwaukee.com/2023/06/04/wisconsin-safe-harbor-bill-bans-prosecuting-minors-for-prostitution/
_____________________
More Arrest Updates:
[HSI/ICE Newsroom Child Exploitation 
](https://www.ice.gov/newsroom?field_news_release_topics_tag_target_id=All&field_field_location_administrative_area=All&field_published_date_value%5Bmin%5D=&field_published_date_value%5Bmax%5D=&combine=Child+Exploitation&field_field_location_country_code=All)[FBI Arrests & Violent Crimes Against Children News
](https://www.fbi.gov/investigate/violent-crime/vcac/violent-crimes-against-children-news)[Department of Justice Press Room Human Trafficking News

](https://www.justice.gov/humantrafficking/press-room)- - - -N-E-E-D- -H-E-L-P-?- - -US:- - - - - - - - - - - - - - - - - - -
NCMEC Urgent victim help  24-Hour Hotline:  1-800-843-5678
NCMEC Cybertiplines: https://report.cybertip.org/
National Human Trafficking Hotline: 888-373-7888 or humantraffickinghotline.org
! Warning: multiple sources report the two helplines mentioned above are partially funded by questionable foundations !
HSI/ICE toll-free hotline: 1-866-DHS-2-ICE  | Anonymous toll-free ICE Tip Line: (866) 347-2423   |   Tip Form
U.S. Marshals Service:  USMS Tips app
DHS:  https://www.dhs.gov/blue-campaign/identify-victim
Get Help Now: Survivors Network of those Abused by Priests (SNAP) Toll-Free Phone: 1-877-SNAP-HEALS (1-877-762-7432)    or
https://www.snapnetwork.org/need_help_now
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
   @ENDHUMANTRAFFICKING"
71,-1001474635205,"(2/3)                                        
05 June 2023       U.S.                   🇺🇸

**▫️Woman wanted in child abuse, torture case worked for child welfare organization say police
**A Volusia County woman who was employed by an organization that protects children and ensures they have a stable family life was arrested for allowing her boyfriend to severely beat her 5-year-old son in her home, resulting in injuries that included a fractured skull, the sheriff's office said. Taylor Schaefer, 28, who was terminated from her job with Community Partnership for Children, is facing aggravated child abuse and 24 other charges stemming from repeated acts of abuse and child neglect, sheriff's investigators said. The CEO for CPC said Monday that Schaefer's last day with the nonprofit was May 10.
https://www.msn.com/en-us/news/crime/woman-wanted-for-allowing-felon-boyfriend-to-severely-abuse-her-son-works-as-child-advocate/ar-AA1c7H0A

**▫️Woman accused of sex trafficking 9-year-old family member found competent to stand trial
**FLINT, MI – A Genesee County District Court judge has ruled that a woman accused of sex trafficking and assaulting a 9-year-old female family member is competent to stand trial. Jenny Ellen Brewer, 37, be referred to the Center for Forensic Psychiatry for an evaluation as to her competency to participate in her own defense.
https://www.mlive.com/news/flint/2023/06/woman-accused-of-sex-trafficking-9-year-old-family-member-found-competent-to-stand-trial.html

**▫️Overseas Sex Trafficking Lands Prison For West Allis Man: DOJ
**WEST ALLIS, WI — A man from West Allis was sentenced to ten years in federal prison on Friday after federal prosecutors said he repeatedly engaged in sexual activity with minors overseas since 2007.  Donald A. Stenson, 67, was also ordered to pay $40,000 in restitution and can expect 10 years of supervised release when he is released from prison, according to a news release from U.S. Attorney Gregory J. Haanstad for the Eastern District of Wisconsin. Stenson went to the Philippines, a massive nation on the other side of the globe comprised of thousands of islands, on multiple trips starting in 2007 to engage minors in sexual activity, according to prosecutors.
https://patch.com/wisconsin/milwaukee/overseas-sex-trafficking-lands-prison-west-allis-man-doj

**▫️Hartford man charged with receiving child pornography
**HARTFORD, Conn. — A Hartford man could face between 15 and 40 years in prison if convicted of receiving child pornography. Jonathan Williams, 32, was arrested on Thursday when investigators searched his home and found child sex abuse material on his laptop, according to an announcement from. U.S. States Attorney Vanessa Roberts Avery. Williams was previously convicted of third-degree sexual exploitation of a minor in North Carolina. He was a part of a group who used internet chat apps to share images and videos of child pornography, also known as child sex abuse material.
https://www.msn.com/en-us/news/crime/hartford-man-charged-with-receiving-child-pornography/ar-AA1c7Ecf

   @ENDHUMANTRAFFICKING"
72,1471978548,"this ->
https://beforeitsnews.com/crime-all-stars/2023/06/baby-saved-delta-force-arrest-48-satanic-perps-including-judge-sheriff-while-ag-sets-sheriff-free-charges-whistleblower-who-set-up-sting-operation-2494986.html

http://www.cedarhillscitizens.org/cache-cah-county-utah-corruption-satanic-ritual-abuse-human-trafficking/"
73,-1001474635205,"(1/3)                                        
05 June 2023       U.S.                      🇺🇸

**▫️MPD: Four arrested for sex trafficking, kidnapping mom and baby
**MEMPHIS, Tenn. — Memphis police said they've arrested four people in connection to forcing women into sex trafficking as well as kidnapping charges. Two different victims told police they were kidnapped by four suspects and then forced to perform sexual acts with strangers, according to Shelby County Court records. Four people were arrested after Memphis police say they kidnapped a mother and her child and began sex trafficking the mother. Court documents say Saturday officers were called to a Motel on South Third Street. When they arrived, they found a woman who told them that she and her infant daughter were at another hotel when the four suspects allegedly forced their way into her room. The suspects were later identified as Quintarius White, Kierra Clark, Monisha Nelson, and Treasure Akins. She told police Clark, Nelson, and Akins attacked her while White stood by. According to police, the mother and child were then taken to another hotel, and the mother was forced into prostitution.
All four suspects face charges of aggravated kidnapping and trafficking for commercial sex act.
» https://www.youtube.com/watch?v=1mL6dhZ2Sm4&ab_channel=ABC24Memphis        (VIDEO)
» https://www.localmemphis.com/article/news/local/memphis-police-arrest-four-people-for-forcing-women-into-sex-trafficking-kidnapping/522-fcbd5cb9-7b5c-4d1b-bef9-1afb323833f1
» https://www.kark.com/news/national-news/four-arrested-for-sex-trafficking-kidnapping-mom-and-baby/
» https://wreg.com/news/local/mpd-four-arrested-for-sex-trafficking-kidnapping-mom-and-baby/

**▫️Sting nets prostitution arrests** **in Whitestown
**Three people were arrested on prostitution or drug charges after a recent sex trafficking sting in Whitestown. Undercover police on May 26 answered social media ads offering sex in exchange for money and invited those offered in the ads to the Holiday Inn Express and Suites in Whitestown for an encounter, according to court records. The goal was to “identify and recover child and adult victims of human trafficking and investigate facilitators of sex trafficking,” Zionsville Police Detective Thomas Beard wrote in a probable cause affidavit.
https://www.reporter.net/across_indiana/sting-nets-two-prostitution-arrests/article_01fc08da-00ac-11ee-acf2-37db8cc9d65d.html

**▫️SWAT Team Seizes 1,000 Child Porn Images, Videos From South Jersey Man
**Jason Brown, of the Villas section of Lower Township, became the center of an investigation thanks to a tip from the National Center for Missing and Exploited Children (N.C.M.E.C.), Cape May County Prosecutor, Jeffrey H. Sutherland and Lower Township Police Chief Kevin Lewis said. The tip said Brown had downloaded, possessed, and distributed videos/images of Child Sexual Abuse Material (CSAM), according to Sutherland and Lewis. A search of Brown's Cloverdale Avenue home turned up more than 1,000 videos and images of child sex abuse material, police said. Brown was arrested and charged with Distribution of Child Pornography, a crime of the second (2nd) Degree, Possession of Child Pornography, a crime of the second (2nd) Degree, Possession of CDS, a crime of the third (3rd) Degree and Possession of Drug Paraphernalia, a disorderly persons offense on Friday, June 2.
https://dailyvoice.com/new-jersey/atlantic/swat-team-seizes-1000-child-porn-images-videos-from-south-jersey-man-prosecutor/

   @ENDHUMANTRAFFICKING"
74,1471978548,"This?
https://t.me/ENDHUMANTRAFFICKING/7900
or
https://t.me/ENDHUMANTRAFFICKING/9611
or
https://t.me/ENDHUMANTRAFFICKING/8995
or
https://t.me/ENDHUMANTRAFFICKING/8777
or
https://t.me/ENDHUMANTRAFFICKING/8578
or
https://t.me/ENDHUMANTRAFFICKING/8010
?
any news from Utah?"
75,-1001474635205,"(2/2)
05 June 2023       Global                🌎 

**▫️Moroccan Police Arrest French Citizen for Possession of Child Porn
**Rabat - Police officers arrested a 67-year-old French citizen at Fez-Sais international airport on June 3, for the possession and distribution of pornographic content involving minors. The suspect was arrested while he was preparing to take a flight to a French airport. National security databases showed that he was the subject of a nationwide search issued against him by the judicial police in Meknes, according to a security source. The same source added that the research data indicated that the suspect was involved in downloading, using, and sharing digital pornographic content on the internet, which depicted sexual exploitation of children in foreign countries.
https://www.moroccoworldnews.com/2023/06/355787/moroccan-police-arrest-french-citizen-for-possession-of-child-porn

▫️Finland: **A man was sentenced for years of sexual abuse of his own children in Lapland
**The District Court of Lapland has sentenced an approximately 70-year-old man to seven years in prison for sexual crimes against the man's own children. The victims were four children, the youngest of whom were five years old when they were subjected to sexual violence. The crimes took place between 1999 and 2015, i.e. they lasted for 16 years. The district court found the man guilty of three gross and one basic sexual abuse of a child. The man was ordered to pay more than 70,000 euros in compensation to the victims.
https://www-mtvuutiset-fi.translate.goog/artikkeli/mies-tuomittiin-omien-lastensa-vuosia-jatkuneesta-seksuaalisesta-hyvaksikaytosta-lapissa/8714966?_x_tr_sl=auto&_x_tr_tl=en&_x_tr_hl=nl&_x_tr_pto=wapp

**▫️Human Trafficking Syndicate Changes Mode to Fool the Authorities
**Trafficking syndicates use a new method to smuggle migrant workers from Batam to Malaysia. The authorities revealed that the transfer of migrant workers from ship to ship in the middle of the sea began to be used by syndicates.
https://www.kompas.id/baca/english/2023/06/05/en-sindikat-perdagangan-orang-ubah-modus-untuk-kelabuhi-aparat

- - - - - - - - - N-E-E-D- -H-E-L-P-?- - - - -🌍 - - - - - -
Human Trafficking Hotline Numbers: https://www.abolishion.org/human_trafficking_hotline_numbers
Human Trafficking Help and Resources: https://trafficking.help/us/#countries
Child Helpline Network: https://www.childhelplineinternational.org/child-helplines/child-helpline-network/
List of emergency telephone numbers: https://en.wikipedia.org/wiki/List_of_emergency_telephone_numbers
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
Europol tipline Tel.:  +31 70 302 5000 | https://www.europol.europa.eu/report-a-crime
US-NCMEC Urgent victim help  24-Hour Hotline:  1-800-843-5678    
Contact Interpol:  https://www.interpol.int/Contacts/Contact-INTERPOL
https://www.interpol.int/What-you-can-do/If-you-need-help
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
   @ENDHUMANTRAFFICKING"
76,-1001474635205,"(1/2)
05 June 2023       Global                🌎 

**▫️ABF phone examination leads to rescue of five children in the Philippines
**Five children who suffered alleged sexual abuse have been rescued after Australian Border Force (ABF) officers conducted a phone examination at Sydney Airport which triggered an operation in the Philippines. On 23 May 2023, agents of the Philippines National Bureau of Investigation (NBI) Anti-Human Trafficking Division (AHTRAD) conducted an operation in Bataan, Manila, where a woman was identified and arrested for possession of alleged child sexual abuse and exploitation material. The woman’s children – aged two, three, eight, 10 and 17 – were rescued during the operation.
» https://www.miragenews.com/abf-phone-examination-leads-to-rescue-of-five-1019974/
» https://www.abf.gov.au/newsroom-subsite/Pages/ABF-phone-examination-leads-to-rescue-of-five-children.aspx

**▫️Destiny Rescue: Two Girls Given a Chance at a Better Life
**The girls, aged 16 and 18 years old, were rescued from a trafficker in Thailand. The two girls were trafficked out of a massage parlor.
https://www.destinyrescue.org/rescues/two-girls-given-a-chance-at-a-better-life/

**▫️Pakistan: Duo Arrested Over Alleged Sexual Abuse of a Mentally-Challenged Minor
**Authorities have taken two men into custody over allegations of sexually abusing a 15-year-old mentally-challenged girl for an extended period of five months. The arrests followed the formal filing of a complaint by the victim’s father at a local police station. The accused, identified as Umair and Ateeq, are both residents of Badhora and are alleged to have carried out the series of assaults on the outskirts of Beer, Badhora. The incident came to light when the victim’s father discovered the shocking acts, identifying the culprits involved. The young victim is currently receiving medical care at the Haripur Trauma Centre. 
https://www.aboutpakistan.com/news/duo-arrested-over-alleged-sexual-abuse-of-a-mentally-challenged-minor/

**▫️Eastern Cape father who allegedly raped his 8-year-old son and then chained him, arrested
**Durban - An Eastern Cape father who allegedly raped his 8-year-old son and then went on the run from police has been arrested. It is alleged that on May 31, community members alerted police about the maltreatment and abuse of the child at a home in the Mgababa Village outside Peddie. According to provincial police spokesperson Colonel Priscilla Naidu: “__When police arrived at the house, they found the child alone and cuffed with a chain. He was freed and taken for medical treatment and to a place of safety__.”
https://www.msn.com/en-za/news/other/eastern-cape-father-who-allegedly-raped-his-8-year-old-son-and-then-chained-him-arrested/ar-AA1c8HuL

   @ENDHUMANTRAFFICKING"
77,-1001474635205,"05 June 2023       U.K.                   🇬🇧

**▫️The gang groomed missing children from South London and sent them to live in squalor and sell drugs 200 miles away in East Yorkshire
**Three men and a woman pleaded guilty to drugs and modern day slavery charges on day three of the trial last month at Kingston Crown Court after officers from the Met's Operation Orochi used CCTV, Automatic Number Plate Recognition, and communication data to prove their criminality, My London reports.
» https://www.hulldailymail.co.uk/news/hull-east-yorkshire-news/two-missing-teenagers-found-living-8493641
» https://www.mirror.co.uk/news/uk-news/two-teenagers-found-living-squalor-30148950

**▫️Paedophile faces jail for eight years of 'unforgivable' abuse on girl from age of nine
**A paedophile is facing jail for subjecting a young girl to eight years of rape and sexual abuse, beginning when she was just nine. The court heard the campaign of abuse carried out by Luke Bradshaw, 34, got progressively worse over time. Bradshaw, from Northampton, has been found guilty of 12 offences including two counts of rape, two of sexual activity with a child and two of assault by penetration along with other offences of sexual assault. An investigation was launched by Northamptonshire Police after the girl reported what had happened, and Bradshaw was arrested.
https://www.itv.com/news/anglia/2023-06-05/paedophile-faces-jail-for-unforgivable-abuse-on-girl-from-age-of-nine

**▫️17 Devon paedophiles who used the internet to commit sick crimes
**DevonLive looks at some of the most depraved predators who use the internet to commit their crime.
https://www.devonlive.com/news/devon-news/17-devon-paedophiles-who-used-8485222

- - - -N-E-E-D- -H-E-L-P-?- - -U.K.:- - - - - - - - - - - - - - - - - - - - -
Urgent: 999 | non-urgent: 101 
https://www.salvationarmy.org.uk/modern-slavery:  0800 808 3733 (24/7)
https://www.modernslaveryhelpline.org/helplines: 08000 121700 (24/7)
Childline: 0800 1111  |   https://www.nspcc.org.uk/
Scotland Police: https://www.scotland.police.uk/contact-us/ or Crimestoppers: 0800 555 111
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
   @ENDHUMANTRAFFICKING"
78,-1001474635205,"(2/2)                                        
04 June 2023       U.S.                🇺🇸

**▫️FBI charges former Virginia deputy w/ child sex abuse
**FRANKLIN COUNTY, Va. — The Federal Bureau of Investigation (FBI) arrested a now-former deputy Justin Sigmon, of the Franklin County Sheriff’s Office, in Miami after allegedly making inappropriate physical contact with a child while on a cruise.
» https://wset.com/news/local/franklin-county-sheriffs-office-major-justin-sigmon-charged-molesting-9-year-old-relative-carnival-cruise-fbi-investigation-special-agent-miami-florida-virginia-june-2023          (VIDEO)
» https://www.wric.com/news/western-virginia/fbi-charges-former-franklin-co-sheriffs-office-deputy-with-child-sex-abuse/          (VIDEO)
» https://www.cbs17.com/news/fbi-charges-former-franklin-co-sheriffs-office-deputy-with-child-sex-abuse/

**▫️Coralville sex offender arrested on new sexual abuse charges
**That’s according to the Washington County Sheriff’s Office, which reports taking 41-year-old Ernest Sam Jr. of 5th Street into custody just before 7:15 Wednesday night at the Riverside Casino and Golf Resort. The Tama County Sheriff’s Office issued an arrest warrant for Sam in April. Court records show Sam is charged with 2nd Degree Sexual Abuse and Lascivious Acts With a Child. If convicted on both charges, he faces a maximum of 35 years in prison.
https://www.1630kcjj.com/2023/06/03/coralville-sex-offender-arrested-on-new-sexual-abuse-charges/

**▫️Horror in Classroom 27: Sex abuse case results in $52M payout
**A settlement agreement finalized last week calls for the city and district to pay out a total of $40 million for five of the victims, with the city paying about 60% of that amount and the district the rest. A previous settlement agreement for a sixth victim resulted in a $12.5 million payout. As part of the settlement, the city also provided one-page letters to the victims lauding their “courage in coming forward as to the child abuse you suffered at the hands of Joshua Vasquez while he was our employee.”
https://www.sacbee.com/news/local/article275427836.html
_____________________
More Arrest Updates:
[HSI/ICE Newsroom Child Exploitation 
](https://www.ice.gov/newsroom?field_news_release_topics_tag_target_id=All&field_field_location_administrative_area=All&field_published_date_value%5Bmin%5D=&field_published_date_value%5Bmax%5D=&combine=Child+Exploitation&field_field_location_country_code=All)[FBI Arrests & Violent Crimes Against Children News
](https://www.fbi.gov/investigate/violent-crime/vcac/violent-crimes-against-children-news)[Department of Justice Press Room Human Trafficking News

](https://www.justice.gov/humantrafficking/press-room)- - - -N-E-E-D- -H-E-L-P-?- - -US:- - - - - - - - - - - - - - - - - - -
NCMEC Urgent victim help  24-Hour Hotline:  1-800-843-5678
NCMEC Cybertiplines: https://report.cybertip.org/
National Human Trafficking Hotline: 888-373-7888 or humantraffickinghotline.org
! Warning: multiple sources report the two helplines mentioned above are partially funded by questionable foundations !
HSI/ICE toll-free hotline: 1-866-DHS-2-ICE  | Anonymous toll-free ICE Tip Line: (866) 347-2423   |   Tip Form
U.S. Marshals Service:  USMS Tips app
DHS:  https://www.dhs.gov/blue-campaign/identify-victim
Get Help Now: Survivors Network of those Abused by Priests (SNAP) Toll-Free Phone: 1-877-SNAP-HEALS (1-877-762-7432)    or
https://www.snapnetwork.org/need_help_now
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
   @ENDHUMANTRAFFICKING"
79,-1001474635205,"(1/2)                                        
04 June 2023       U.S.                 🇺🇸

**▫️NYPD: Man wanted for attempting to snatch 7-year-old girl from mother in Bushwick
**Police are searching for a man who attempted to kidnap a 7-year-old girl in Bushwick. Anyone with information on the suspect is urged to call the NYPD.
» https://brooklyn.news12.com/nypd-man-wanted-for-attempting-to-snatch-7-year-old-girl-from-mother-in-bushwick        (VIDEO)
» https://www.msn.com/en-us/video/news/nypd-man-wanted-for-attempting-to-snatch-7-year-old-girl-from-mother-in-bushwick/vi-AA1c6HMq        (VIDEO)
» https://www.nydailynews.com/new-york/nyc-crime/ny-man-wanted-brooklyn-abduction-attempt-girl-20230604-m6s7cugkjjddhbcgfdz7ib2ytq-story.html

**▫️Indian-American motel manager pleads guilty to human trafficking in Georgia
**In a shocking incident, a 70-year-old American motel manager has been found guilty of human trafficking in connection with peonage, slavery, involuntary servitude or forced labor, according to the US Department of Justice. Shreesh Tiwari, an Indian citizen and legal US permanent resident, admitted to abusing his position of power and coercing a female tenant to engage in “commercial sex acts”.
» https://eng.bharattimes.co.in/indian-american-motel-manager-pleads-guilty-to-human-trafficking-in-georgia/
» https://nripulse.com/georgia-indian-american-motel-manager-pleads-guilty-to-human-trafficking/

**▫️An Arkansas man was arrested for uploading images of child pornography (CSAM) online
**LITTLE ROCK - Justin Dale was arrested on 17 counts of distributing and possessing viewing matter depicting sexual content involving a child, a Class Y felony, according to authorities.
https://katv.com/news/local/arkansas-arrested-for-uploading-17-images-of-child-porn-online-pornography-the-internet-crimes-against-children-division-national-center-for-missing-and-exploited-children-jonesboro-craighhead-county-north-east-justin-dale-sexual-activity-lewd-sex-crimes

   @ENDHUMANTRAFFICKING"
80,-1001474635205,"04 June 2023       India                  🇮🇳

**▫️Mahankali police solve 2 kidnappings in record 2 hrs, rescue two children
**HYDERABAD: In a swift action, the Mahankali police of Secunderabad solved two separate cases of child kidnappings in a record span of two hours and rescued the victims on Sunday. Two accused were arrested in connection with the twin kidnappings.
» https://telanganatoday.com/hyderabad-police-rescue-two-kidnapped-children-in-just-two-hyderabad-police-rescue-two-kidnapped-children-in-just-two-hours
» https://www.newstap.in/video/mahankali-police-solve-2-kidnappings-in-record-2-hrs-rescue-two-children-1479304

**▫️UP Jharkhand police bust child lifter gang, 2 children rescued, 5 kidnappers arrested
**https://www.etvbharat.com/english/state/jharkhand/up-jharkhand-police-bust-a-gang-of-child-lifters-5-arrested-and-2-children-rescued/na20230603171915629629324

**▫️Human Trafficking In Assam: NGO Prevents 15 People, Including Three Minors, From Falling Prey
**In a commendable effort, the Assam Centre for Rural Development (ACRD), an NGO dedicated to combating child trafficking and safeguarding child rights in Kamrup (M), Kamrup, and Baksa, successfully prevented the trafficking of fifteen individuals, including three minors, from Kumarikata village in Baksa district.
https://www.northeasternchronicle.in/news/human-trafficking-assam/

**▫️Trafficking trail: 27 agents booked, only 4 arrested**, **16 women rescued from Oman
**A preliminary investigation by the Punjab Police into the Oman human trafficking case revealed that the accused travel agents had promised work permits to the victims, but instead took them on tourist visa. Most of the 27 agents booked over the matter were operating illegally. Of the 16 women rescued from Oman, 13 have got FIRs registered. The police have so far arrested only four accused — two in Bathinda, one each in Moga and Ferozepur.
https://www.tribuneindia.com/news/punjab/trafficking-trail-27-agents-booked-but-only-4-arrested-513657

**▫️Punjabi women stranded in Oman recount horrid tales of their trafficking ordeal
**As 24 of the 38 women from the state are brought back from Gulf nation, victims in Moga, Ferozepur and Hoshiarpur districts recount the ordeal.
https://www.hindustantimes.com/cities/chandigarh-news/punjabi-women-trafficked-to-oman-rescued-by-wpo-recount-tales-of-abuse-torture-and-exploitation-for-a-paltry-sum-101685820622116.html

**▫️400 in just four months: Child abuse cases on the rise in Mumbai
**https://indianexpress.com/article/cities/mumbai/400-in-just-four-months-child-abuse-cases-on-the-rise-in-mumbai-8644407/lite/

**▫️The big, booming business of child-bride trafficking in Gujarat
**A network that spans States reflects a skewed sex ratio, the continual marginalisation of tribal and so-called lower caste communities, and a system built on apathy and denial, finds Alisha Dutta.
https://defence.pk/pdf/threads/the-big-booming-business-of-child-bride-trafficking-in-gujarat.769012/

- - - -N-E-E-D- -H-E-L-P-?- - -India:- - - - - - - - - - - - - - - - - - - - - - -
Anti-Human Trafficking Unit (AHTU): 9470001390      (24/7)
India National helpline Childline: 112 or 1098  or +91-11-42244224
Women helpline 181
Indians trapped abroad in fake job rackets: The state government has provided three numbers- 9600023645, 8760248625 and 044-28515288 for the public to contact.
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
   @ENDHUMANTRAFFICKING"
81,-1001474635205,"04 June 2023       Canada                 🇨🇦

**▫️Arrest warrants issued for convicted St. John's sexual offender
**ST. JOHN'S, N.L. — Police are asking for the public’s help in locating a convicted sexual offender who once told the court he didn’t recognize the law. Thirty-eight-year-old Omar Abdul Gassim Mohammed of St. John’s is wanted on warrants for failing to abide by court orders. Mohammed was sentenced in April 2022 to 21 months in prison for sexually assaulting a female a year earlier, and for possessing a knife and using it to assault two Royal Newfoundland Constabulary officers.
https://www.rnc.gov.nl.ca/2023/06/01/rnc-searching-for-wanted-person-omar-abdul-gassim-mohammed-1985-01-01/
https://www.saltwire.com/atlantic-canada/news/local/arrest-warrants-issued-for-convicted-st-johns-sexual-offender-who-once-told-the-court-he-didnt-recognize-the-law-100859664/

**▫️Calgary father, son charged with sexual exploitation of teen girls
**A Calgary father and son face a lengthy list of criminal charges after being arrested in connection with the sexual exploitation, assault and extortion of multiple teen girls. Sumrit Walia, 24, has been charged with one count of sexual interference with a minor, one count of sexual exploitation, one count of sexual assault, one count of possession of child pornography, one count of accessing child pornography and one count of creating child pornography. He’s also charged with seven counts of unlawful possession of a firearm, one count of possession of a controlled substance for the purpose of trafficking, one count of extortion, three counts of uttering threats, one count of selling contraband tobacco to youth and one count of breach of a court order. Gurpartap Singh Walia, 56, is charged with four counts of sexual assault, four counts of sexual interference with a minor and one count of selling contraband tobacco and is scheduled to appear in court June 22.
» https://calgaryherald.com/news/local-news/father-and-son-charged-with-sexual-abuse-of-teen-girls
» https://www.iheartradio.ca/virginradio/calgary-father-son-arrested-for-child-sexual-exploitation-assault-extortion-1.19740976
» https://newsroom.calgary.ca/police-charge-two-men-in-sexual-exploitation-and-assault-of-multiple-youths/

**▫️Two men more arrested for human trafficking
**Two more men have been arrested for human trafficking, in relation to incidents that happened between May 2022 and April 2023.  Six victims were involved, two of them, under the age of 18.
» https://www.halifax.ca/home/news/police-lay-additional-human-trafficking-charges
» https://hotcountry1035.ca/2023/06/01/35313/

**▫️How victims of human trafficking in Canada are created and why it goes undiscovered
**Statistics Canada’s 2020 report says that since 2010, 2,977 incidents of human trafficking have been reported to police in Canada. Of those reported, 96 per cent of these victims were women and girls, and 91 per cent knew their trafficker.
https://signalhfx.ca/luring-grooming-trafficking/

- - - - -N-E-E-D- -H-E-L-P-?- - -Canada:- - - - - - - - - - - - - - - - -
Human Trafficking Hotline: 1-833-900-1010
RCMP support line: 902-449-2425
https://www.canadianhumantraffickinghotline.ca/
https://www.canadiancentretoendhumantrafficking.ca/need-help/
Cybertiplines: https://www.cybertip.ca/en/ | https://www.cyberaide.ca/en/
https://www.protectchildren.ca/en/
Kids Help Phone: 1-800-668-6868 (toll-free) Available 24/7 or Text CONNECT 686868
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
   @ENDHUMANTRAFFICKING"
82,-1001474635205,"**🇺🇸        Pinal County deputies searching for alleged child sex abuse suspect

**ARIZONA CITY, AZ (3TV/CBS 5) -- Pinal County Sheriff’s Office deputies say they’re searching for a child sex abuse suspect who is on the run. On Thursday, the PCSO Internet Crimes Against Children unit received an emergency report involving 39-year-old James Ibach.

Investigators say Ibach poses a threat to kids. If you see him, don’t contact or approach him. Anyone with information about Ibach is asked to call the Pinal County Sheriff’s Office at 520-866-5111.

» https://www.youtube.com/watch?v=4e6SNoAZR4I&ab_channel=FOX10Phoenix
» https://www.azfamily.com/2023/06/03/pinal-county-deputies-searching-man-accused-owning-child-porn/?outputType=apps
» https://www.abc15.com/news/crime/pinal-county-searching-for-man-allegedly-involved-in-child-sexual-abuse-case
» https://twitter.com/PinalCSO/status/1665112983532457991?s=20

   @ENDHUMANTRAFFICKING"
